device,tau,experiment,stratification,kernel,counter,label,native_counter,n,spearman_rho,undefined_reason
H100,l1_to_l2,1,temporal,gesummv,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.48641710577873554,
H100,l1_to_l2,1,temporal,gesummv,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,-0.7366692213237639,
H100,l1_to_l2,1,temporal,gesummv,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.10009757249182753,
H100,l1_to_l2,1,temporal,mvt,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.6279714621555053,
H100,l1_to_l2,1,temporal,mvt,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.47453297322906807,
H100,l1_to_l2,1,temporal,mvt,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,-0.35997574128265375,
H100,l1_to_l2,1,temporal,embedding_bag,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.9272997207737766,
H100,l1_to_l2,1,temporal,embedding_bag,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.7815699385214967,
H100,l1_to_l2,1,temporal,embedding_bag,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.4465920393062167,
H100,l1_to_l2,1,temporal,softmax_bias,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.8704453643453977,
H100,l1_to_l2,1,temporal,softmax_bias,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.88386251732932,
H100,l1_to_l2,1,temporal,softmax_bias,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.7302698688534819,
H100,l1_to_l2,1,temporal,stencil5,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.9207554041940678,
H100,l1_to_l2,1,temporal,stencil5,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.9542243119884282,
H100,l1_to_l2,1,temporal,stencil5,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.8967593452802692,
H100,l1_to_l2,2,all,gemv,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.29855017910106935,
H100,l1_to_l2,2,all,gemv,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,-0.8471060210176192,
H100,l1_to_l2,2,all,gemv,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,-0.13801280580357833,
H100,l1_to_l2,2,all,gesummv,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.4417067396425238,
H100,l1_to_l2,2,all,gesummv,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,-0.8358969282989992,
H100,l1_to_l2,2,all,gesummv,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,-0.24713198147803062,
H100,l1_to_l2,2,all,mvt,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.7707003605658098,
H100,l1_to_l2,2,all,mvt,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.56265978217219,
H100,l1_to_l2,2,all,mvt,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,-0.4296218264967865,
H100,l1_to_l2,2,all,embedding_bag,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.965530518148185,
H100,l1_to_l2,2,all,embedding_bag,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.9099239554019549,
H100,l1_to_l2,2,all,embedding_bag,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.7283432034821974,
H100,l1_to_l2,2,all,softmax_bias,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.9587142924907198,
H100,l1_to_l2,2,all,softmax_bias,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.9036140762412789,
H100,l1_to_l2,2,all,softmax_bias,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.613034822668735,
H100,l1_to_l2,2,all,stencil5,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.931463679094539,
H100,l1_to_l2,2,all,stencil5,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.9252402041944419,
H100,l1_to_l2,2,all,stencil5,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.9123074883939865,
H100,l1_to_l2,2,issue,gemv,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.4881681643754132,
H100,l1_to_l2,2,issue,gemv,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,-0.8340973977748052,
H100,l1_to_l2,2,issue,gemv,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.11385796005432831,
H100,l1_to_l2,2,issue,gesummv,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.4609272370857062,
H100,l1_to_l2,2,issue,gesummv,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,-0.7464639306198904,
H100,l1_to_l2,2,issue,gesummv,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,-0.3003134749908342,
H100,l1_to_l2,2,issue,mvt,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.7146963548355202,
H100,l1_to_l2,2,issue,mvt,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,-0.00841218964346799,
H100,l1_to_l2,2,issue,mvt,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,-0.396353720322959,
H100,l1_to_l2,2,issue,embedding_bag,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.9761946024412469,
H100,l1_to_l2,2,issue,embedding_bag,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.8941845094287849,
H100,l1_to_l2,2,issue,embedding_bag,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.7714300764449276,
H100,l1_to_l2,2,issue,softmax_bias,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.9608246228619787,
H100,l1_to_l2,2,issue,softmax_bias,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.919010347181647,
H100,l1_to_l2,2,issue,softmax_bias,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.6250452059454845,
H100,l1_to_l2,2,issue,stencil5,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.9416258109257603,
H100,l1_to_l2,2,issue,stencil5,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.9135179093752585,
H100,l1_to_l2,2,issue,stencil5,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.8876339796269479,
H100,l1_to_l2,2,temporal,gemv,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.30012184232425265,
H100,l1_to_l2,2,temporal,gemv,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,-0.8463461682161156,
H100,l1_to_l2,2,temporal,gemv,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.06075054301763088,
H100,l1_to_l2,2,temporal,gesummv,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.4875161428890503,
H100,l1_to_l2,2,temporal,gesummv,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,-0.7925849304437395,
H100,l1_to_l2,2,temporal,gesummv,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,-0.1557726965397994,
H100,l1_to_l2,2,temporal,mvt,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.7657652053383284,
H100,l1_to_l2,2,temporal,mvt,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.4647267118364592,
H100,l1_to_l2,2,temporal,mvt,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,-0.051993256789308176,
H100,l1_to_l2,2,temporal,embedding_bag,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.960219726275508,
H100,l1_to_l2,2,temporal,embedding_bag,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.8977036114830768,
H100,l1_to_l2,2,temporal,embedding_bag,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.6912232153208986,
H100,l1_to_l2,2,temporal,softmax_bias,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.9618905842412123,
H100,l1_to_l2,2,temporal,softmax_bias,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.8908674515502405,
H100,l1_to_l2,2,temporal,softmax_bias,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.706656695542353,
H100,l1_to_l2,2,temporal,stencil5,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.9352269263003723,
H100,l1_to_l2,2,temporal,stencil5,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.9146718906191529,
H100,l1_to_l2,2,temporal,stencil5,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.9259929973027415,
H100,l1_to_l2,3,all,gemv,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.3833339301141179,
H100,l1_to_l2,3,all,gemv,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,-0.8631384137717938,
H100,l1_to_l2,3,all,gemv,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.06861430184204582,
H100,l1_to_l2,3,all,gesummv,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.12873306503728785,
H100,l1_to_l2,3,all,gesummv,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,-0.7671676825506,
H100,l1_to_l2,3,all,gesummv,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,-0.01856186264652915,
H100,l1_to_l2,3,all,mvt,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.763668251501807,
H100,l1_to_l2,3,all,mvt,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,-0.389612564917071,
H100,l1_to_l2,3,all,mvt,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.4144327683165415,
H100,l1_to_l2,3,all,embedding_bag,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.958068446784422,
H100,l1_to_l2,3,all,embedding_bag,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.9294595434995945,
H100,l1_to_l2,3,all,embedding_bag,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.8906466039706656,
H100,l1_to_l2,3,all,softmax_bias,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.8072910357011559,
H100,l1_to_l2,3,all,softmax_bias,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.8362772518539249,
H100,l1_to_l2,3,all,softmax_bias,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.6239598049277314,
H100,l1_to_l2,3,all,stencil5,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.9332216164667897,
H100,l1_to_l2,3,all,stencil5,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.9465905687904619,
H100,l1_to_l2,3,all,stencil5,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.9415181924508291,
H100,l1_to_l2,3,issue,gemv,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.29281236099344027,
H100,l1_to_l2,3,issue,gemv,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,-0.9004878362293244,
H100,l1_to_l2,3,issue,gemv,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.024158736129681,
H100,l1_to_l2,3,issue,gesummv,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.24727028365145876,
H100,l1_to_l2,3,issue,gesummv,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,-0.6808047104756232,
H100,l1_to_l2,3,issue,gesummv,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.03495336356156338,
H100,l1_to_l2,3,issue,mvt,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.7991030881545607,
H100,l1_to_l2,3,issue,mvt,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,-0.404557687159166,
H100,l1_to_l2,3,issue,mvt,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.2743000452099382,
H100,l1_to_l2,3,issue,embedding_bag,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.9467951485679292,
H100,l1_to_l2,3,issue,embedding_bag,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.9350972841091226,
H100,l1_to_l2,3,issue,embedding_bag,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.9283031211445826,
H100,l1_to_l2,3,issue,softmax_bias,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.8289137506585262,
H100,l1_to_l2,3,issue,softmax_bias,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.8354914217550827,
H100,l1_to_l2,3,issue,softmax_bias,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.6087361672380482,
H100,l1_to_l2,3,issue,stencil5,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.8236895732874563,
H100,l1_to_l2,3,issue,stencil5,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.9292417562890933,
H100,l1_to_l2,3,issue,stencil5,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.9634107352804078,
H100,l1_to_l2,3,temporal,gemv,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.3511414759672959,
H100,l1_to_l2,3,temporal,gemv,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,-0.8309640058339837,
H100,l1_to_l2,3,temporal,gemv,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,-0.11063206424990646,
H100,l1_to_l2,3,temporal,gesummv,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.11174396179077005,
H100,l1_to_l2,3,temporal,gesummv,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,-0.8052957107316436,
H100,l1_to_l2,3,temporal,gesummv,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,-0.11192110303540304,
H100,l1_to_l2,3,temporal,mvt,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.7386088055728294,
H100,l1_to_l2,3,temporal,mvt,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,-0.3227762372208344,
H100,l1_to_l2,3,temporal,mvt,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.39384983556821596,
H100,l1_to_l2,3,temporal,embedding_bag,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.9453703626088538,
H100,l1_to_l2,3,temporal,embedding_bag,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.9253780142492263,
H100,l1_to_l2,3,temporal,embedding_bag,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.8952411674498715,
H100,l1_to_l2,3,temporal,softmax_bias,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.768625635181722,
H100,l1_to_l2,3,temporal,softmax_bias,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.8388197608615859,
H100,l1_to_l2,3,temporal,softmax_bias,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.49392044247970496,
H100,l1_to_l2,3,temporal,stencil5,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.943760242547252,
H100,l1_to_l2,3,temporal,stencil5,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.943395642543014,
H100,l1_to_l2,3,temporal,stencil5,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.9348830341890165,
H100,speedup,1,all,gemv,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,-0.018574375015776894,
H100,speedup,1,all,gemv,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.661927184842307,
H100,speedup,1,all,gemv,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.011499322563928584,
H100,speedup,1,all,gesummv,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,-0.1250168839323976,
H100,speedup,1,all,gesummv,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.7029080949211968,
H100,speedup,1,all,gesummv,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,-0.26307966007155353,
H100,speedup,1,all,mvt,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.850733853738039,
H100,speedup,1,all,mvt,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.5516543373978735,
H100,speedup,1,all,mvt,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,-0.4411274731441629,
H100,speedup,1,all,embedding_bag,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.7859782288191053,
H100,speedup,1,all,embedding_bag,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.7859782288191053,
H100,speedup,1,all,embedding_bag,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.2474232923430663,
H100,speedup,1,all,softmax_bias,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.7614420518651512,
H100,speedup,1,all,softmax_bias,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.767356884809931,
H100,speedup,1,all,softmax_bias,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.7597770657805529,
H100,speedup,1,all,stencil5,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.8430057311581586,
H100,speedup,1,all,stencil5,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.9637937866769547,
H100,speedup,1,all,stencil5,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,0.9319012698663113,
H100,speedup,1,issue,gemv,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,-0.26695454508607996,
H100,speedup,1,issue,gemv,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.8061879512121518,
H100,speedup,1,issue,gemv,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,-0.05236337929519749,
H100,speedup,1,issue,gesummv,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,-0.23142620127110552,
H100,speedup,1,issue,gesummv,l2_read_work,Read sectors,lts__t_sectors_srcunit_tex_op_read.sum,100,0.7962584626012452,
H100,speedup,1,issue,gesummv,l2_read_misses,Read-sector misses,lts__t_sectors_op_read_lookup_miss.sum,100,-0.015453712865813938,
H100,speedup,1,issue,mvt,tex_source_l2_read_requests,Read requests,lts__t_requests_srcunit_tex_op_read.sum,100,0.75406663244167,
